name,date,value
SSR RSI Smoothed,2024-04-09,52.3262345899693
SSR RSI Smoothed,2024-04-10,52.16038651436226
SSR RSI Smoothed,2024-04-11,51.95442979498389
SSR RSI Smoothed,2024-04-12,51.60415203325626
SSR RSI Smoothed,2024-04-13,51.141230282394936
SSR RSI Smoothed,2024-04-14,50.75849911372225
SSR RSI Smoothed,2024-04-15,50.28491107925796
SSR RSI Smoothed,2024-04-16,49.812416285505
SSR RSI Smoothed,2024-04-17,49.256699557932734
SSR RSI Smoothed,2024-04-18,48.86046974474425
SSR RSI Smoothed,2024-04-19,48.446350619333444
SSR RSI Smoothed,2024-04-20,48.11606278128776
SSR RSI Smoothed,2024-04-21,47.79033607969278
SSR RSI Smoothed,2024-04-22,47.61622782744867
SSR RSI Smoothed,2024-04-23,47.4098044269072
SSR RSI Smoothed,2024-04-24,47.0964539588507
SSR RSI Smoothed,2024-04-25,46.80904154799366
SSR RSI Smoothed,2024-04-26,46.480690326460575
SSR RSI Smoothed,2024-04-27,46.13464291044914
SSR RSI Smoothed,2024-04-28,45.76647744896918
SSR RSI Smoothed,2024-04-29,45.49537022697491
SSR RSI Smoothed,2024-04-30,45.064552968012435
SSR RSI Smoothed,2024-05-01,44.542131571254956
SSR RSI Smoothed,2024-05-02,44.123751668547094
SSR RSI Smoothed,2024-05-03,44.02625503304232
SSR RSI Smoothed,2024-05-04,43.9836733693351
SSR RSI Smoothed,2024-05-05,43.94251754829123
SSR RSI Smoothed,2024-05-06,43.851959767052456
SSR RSI Smoothed,2024-05-07,43.704850349485596
SSR RSI Smoothed,2024-05-08,43.483269131648505
SSR RSI Smoothed,2024-05-09,43.431157338350474
SSR RSI Smoothed,2024-05-10,43.252203984633105
SSR RSI Smoothed,2024-05-11,43.06928532218963
SSR RSI Smoothed,2024-05-12,42.939094127881525
SSR RSI Smoothed,2024-05-13,42.94135560319197
SSR RSI Smoothed,2024-05-14,42.854631429040865
SSR RSI Smoothed,2024-05-15,43.12071461068985
SSR RSI Smoothed,2024-05-16,43.2675724862465
SSR RSI Smoothed,2024-05-17,43.51092279764109
SSR RSI Smoothed,2024-05-18,43.73613260502937
SSR RSI Smoothed,2024-05-19,43.89357902206981
SSR RSI Smoothed,2024-05-20,44.34955536776603
SSR RSI Smoothed,2024-05-21,44.681313945436834
SSR RSI Smoothed,2024-05-22,44.917114519849385
SSR RSI Smoothed,2024-05-23,45.06242739572452
SSR RSI Smoothed,2024-05-24,45.2438300294037
SSR RSI Smoothed,2024-05-25,45.45663185627054
SSR RSI Smoothed,2024-05-26,45.59414998253587
SSR RSI Smoothed,2024-05-27,45.78550643445137
SSR RSI Smoothed,2024-05-28,45.88939804540622
SSR RSI Smoothed,2024-05-29,45.92975991996328
SSR RSI Smoothed,2024-05-30,46.01892159772227
SSR RSI Smoothed,2024-05-31,46.01469840830934
SSR RSI Smoothed,2024-06-01,46.03005017447941
SSR RSI Smoothed,2024-06-02,46.04316344524092
SSR RSI Smoothed,2024-06-03,46.14883364908363
SSR RSI Smoothed,2024-06-04,46.39169815808176
SSR RSI Smoothed,2024-06-05,46.65503969782989
SSR RSI Smoothed,2024-06-06,46.8629688968629
SSR RSI Smoothed,2024-06-07,46.91315440524099
SSR RSI Smoothed,2024-06-08,46.94608995189323
SSR RSI Smoothed,2024-06-09,46.99882367605742
SSR RSI Smoothed,2024-06-10,47.02304320180815
SSR RSI Smoothed,2024-06-11,46.82397208500516
SSR RSI Smoothed,2024-06-12,46.7039702305624
SSR RSI Smoothed,2024-06-13,46.44924663661851
SSR RSI Smoothed,2024-06-14,46.136633831613366
SSR RSI Smoothed,2024-06-15,45.80106420467455
SSR RSI Smoothed,2024-06-16,45.51741732995371
SSR RSI Smoothed,2024-06-17,45.221229450466375
SSR RSI Smoothed,2024-06-18,44.806519501307456
SSR RSI Smoothed,2024-06-19,44.38006526042153
SSR RSI Smoothed,2024-06-20,43.96698517842299
SSR RSI Smoothed,2024-06-21,43.49609203335775
SSR RSI Smoothed,2024-06-22,43.06000411526345
SSR RSI Smoothed,2024-06-23,42.566035470740864
SSR RSI Smoothed,2024-06-24,41.91064532211441
SSR RSI Smoothed,2024-06-25,41.50062791553047
SSR RSI Smoothed,2024-06-26,41.0413945763151
SSR RSI Smoothed,2024-06-27,40.724845819337915
SSR RSI Smoothed,2024-06-28,40.343309696906275
SSR RSI Smoothed,2024-06-29,40.055093342240205
SSR RSI Smoothed,2024-06-30,40.0326840502358
SSR RSI Smoothed,2024-07-01,40.004870535613435
SSR RSI Smoothed,2024-07-02,39.902888976919
SSR RSI Smoothed,2024-07-03,39.661866379713906
SSR RSI Smoothed,2024-07-04,39.26513095287807
SSR RSI Smoothed,2024-07-05,38.833947944021965
SSR RSI Smoothed,2024-07-06,38.60813875889924
SSR RSI Smoothed,2024-07-07,38.38728284212089
